"candidate_id","title","location","hire_flag"
3304,"Technical Leader","Mar del Plata, Buenos Aires, Argentina",0
43242,"Recruiter IT en Manage Resources Recursos Humanos","Rosario, Santa Fe, Argentina",1
2232,"Senior Software Engineer at Xapo","Vicente López, Buenos Aires, Argentina",0
3305,"Symmathecist -Software Medium at Freddie Mac","Falls Church, Virginia, United States",0
3306,"Chief Technology Officer at XtremeLabs LLC","Washington, District of Columbia, United States",0
3307,"Card Machine Learning at Capital One","Silver Spring, Maryland, United States",0
3308,"Software & Technology Professional","Boston, Massachusetts, United States",0
3505,"Software Engineer at GumGum","Pocitos, Montevideo, Uruguay",1
26700,"Sr. Software engineer","São Paulo, São Paulo, Brazil",0
31020,"Software Developer","São Paulo, São Paulo, Brazil",0
31755,"Senior Java Software Engineer at SPC Brasil","Campo Grande, Mato Grosso do Sul, Brazil",0
3309,"Division Chief, Digital Experience and Technology Innovation at Arlington County","Arlington, Virginia, United States",0
3310,"Director, Agile Program Management, SAFe Program Consultant, Chief Scrum Master, SAFe Release Train Engineer","Austin, Texas, United States",0
3311,"Vice President Of Product Development at Front Gate Tickets","Austin, Texas, United States",0
3312,"Making your life better!","St Charles, Missouri, United States",0
3313,"Director Of Customer Success at Linen.Cloud","Fremont, California, United States",0
3314,"Founder of Killer Cool Games, LLC & Sr. Software Engineer","Peoria, Arizona, United States",0
3315,"grooming dept","San Francisco, California, United States",0
3323,"Senior Frontend Developer at discourse.ai","Austin, Texas, United States",0
3316,"Hands-on technologist melding a start-up mentality with a process-driven strategy to new businesses.","Los Angeles, California, United States",0
3317,"Digital & Business Strategist Producing Large-Scale IT & Program Solutions","Washington, District of Columbia, United States",0
3318,"Director Mobile at Fidelity Investments","Aldie, Virginia, United States",0
3319,"Technical Services Team Lead at SmarterHQ and Small Business Owner at TeaLove Properties, LLC","Indianapolis, Indiana, United States",0
3320,"Senior Specialist Solutions Architect at Red Hat","Arlington, Virginia, United States",0
15207,"Python Specialist | Topaz","Indaiatuba, São Paulo, Brazil",0
37083,"Android developer en Lennken Group","Iztapalapa, Mexico City, Mexico",0
3325,"Director of SaaS Access Control at Transact Campus Inc","Phoenix, Arizona, United States",0
3326,"Director of Software Development","Fairfax, Virginia, United States",0
3327,"Product Engineering Owner UI/UX at Kinetica","Washington, District of Columbia, United States",0
3328,"Director, Strategy and Performance at Ankura","Nashville, Tennessee, United States",0
3329,"Sr. Information System Security Officer","Washington, District of Columbia, United States",0
3330,"Director, Product Management at Salesforce.org","Redmond, Washington, United States",0
3364,"CEO/Co-Founder, SoftChalk LLC","Richmond, Virginia, United States",0
3331,"VP of Product at Deep 6 AI","Agoura Hills, California, United States",0
3332,"CEO and Member of Board at XtremeLabs LLC, Board Member DC Bilingual Public School","McLean, Virginia, United States",0
3333,"Software Engineer at SpendBridge","Indianapolis, Indiana, United States",0
3334,"VP Quality Assurance at EVERFI","Round Hill, Virginia, United States",0
3335,"Director of DevOps at Pearson","Columbia, Maryland, United States",0
3336,"Unity Engineer at VirBELA","Casselberry, Florida, United States",0
3337,"Chief Technology Officer at RevRoad","Mapleton, Utah, United States",0
3338,"IT Consultant","Woodbridge, Virginia, United States",0
3339,"Driving Payments Innovation","Scottsdale, Arizona, United States",0
3340,"Vice President of Professional Services at EVERFI","Arlington, Virginia, United States",0
3341,"Data Scientist and Product Manager at MicrobiomePrescription","Bellingham, Washington, United States",0
3342,"Senior Director of Product Engineering at Ellucian","Providence, Rhode Island, United States",0
3343,"Cloud Security Executive","McKinney, Texas, United States",0
3344,"Director - Solutions Consulting","San Francisco, California, United States",0
3345,"President & Technical Director at Inkwell Ideas","Ashburn, Virginia, United States",0
3346,"VP Technology at Cognella","San Diego, California, United States",0
3347,"Vice President and Global Head, Higher Education at Unit4","Collingswood, New Jersey, United States",0
3348,"Director of Technology at Cloud Central, Inc.","Frisco, Texas, United States",0
3349,"Account Development Director at CampusLogic","Gilbert, Arizona, United States",0
34620,"Estudiante de Desarrollo web fullstack con JAVA - Actual diseñadora web.","Buenos Aires, Buenos Aires Province, Argentina",0
3352,"Information Technologies","Flores, City of Buenos Aires, Argentina",1
50812,"Market Development (Latam & Middle East) at Playvox","Bogota,D.C., Capital District, Colombia",0
20114,"Sr. Manager Operations at mGage, a Vivial Company","Dominican Republic",0
3522,"Web Developer at Moove It","Pocitos, Montevideo, Uruguay",1
17744,"Senior Recruiter at Staircase │ Recruiter at Hublance │ 14+ HR Experience │ Translator","Miranda, Venezuela",0
20335,"Socio de ventas en USANA Health Sciences","Ciudad Sabinas Hidalgo, Nuevo León, Mexico",0
50813,"QA Engineer at Tatango","Porto Alegre, Rio Grande do Sul, Brazil",0
3356,"VP Cloud Engineering at Ellucian","Washington, District of Columbia, United States",0
3357,"U.S. & Global Tax Compliance & Reporting","Manassas, Virginia, United States",0
3358,"Chief Technology Officer at Transact Campus Inc","Phoenix, Arizona, United States",0
3359,"Application Services Manager at MIND Research Institute","Naperville, Illinois, United States",0
3360,"Director of Software Development at Miller Kaplan Arase LLP","Los Angeles, California, United States",0
3361,"Chief Information Officer at HEALTH CARE FINANCE, DEPARTMENT OF","Washington, District of Columbia, United States",0
3362,"Director, Payments Consulting","Las Cruces, New Mexico, United States",0
3363,"Director of Integrations at ShipStation","Austin, Texas, United States",0
6515,"Senior QA Automation Engineer en BairesDev","Buenos Aires, Buenos Aires Province, Argentina",0
3365,"Developing operations","Indianapolis, Indiana, United States",0
3366,"CTO of Retail Zipline - We're hiring!","Lees Summit, Missouri, United States",0
3367,"Project Manager/Enterprise Service Manager","Scottsdale, Arizona, United States",0
3368,"Senior Director, Cloud Delivery & Assurance at Ellucian","Ashburn, Virginia, United States",0
3369,"SVP, Head of Account Services - Fidelity Communications and Advertising","Boston, Massachusetts, United States",0
3370,"Managing Director, Knightlabs LLC.","Portland, Maine, United States",0
3371,"Principal UX/UI Designer at SessionM","Franklin, Massachusetts, United States",0
3372,"Director, Quality Tools and Analytics at Nike","Lake Oswego, Oregon, United States",0
3373,"Founder / Owner at MedEdQR","Gilbert, Arizona, United States",0
3374,"Providing proven database expertise for existing and planned data technology","Los Angeles, California, United States",0
3375,"Vice President Of Product Management at NovoEd","Mill Valley, California, United States",0
3376,"Business Officer at Boncom","Orlando, Florida, United States",0
3377,"Vice President, Customer Care and Support Delivery @ Yodlee","San Francisco, California, United States",0
3378,"CTO at Trucker Tools","Herndon, Virginia, United States",0
3379,"Associate Solicitor at United States Patent and Trademark Office","Washington, District of Columbia, United States",0
3411,"Software Developer","Uruguay",0
3380,"VP of Product Management & Channel Sales at Genius SIS","Bedford, New York, United States",0
3381,"CISO of Marcus by Goldman Sachs","New York, New York, United States",0
3382,"Tier 3 Software Engineer at Savi Technology","Somerset, Kentucky, United States",0
3383,"Director at Sibbis International LLC & Colligo Soft LLC","Potomac, Maryland, United States",0
3384,"Founder, DoubleDates, Mobile App/Startup Consultant","Glendale, Arizona, United States",0
3385,"Supply Chain Management Consultant at City of Hope","Los Angeles, California, United States",0
3386,"Director IT at Amtrak","Washington, District of Columbia, United States",0
3387,"VP Product Management with 15+ years experience","Austin, Texas, United States",0
52227,"Senior Software Engineer @ Loft","Recife, Pernambuco, Brazil",0
3388,"Vice President: Business Development, Strategy, Partnerships, Sales","Washington, District of Columbia, United States",0
3389,"Founder/CTO at MarginEdge","Fairfax, Virginia, United States",0
3390,"Senior Director at Gartner","Ashburn, Virginia, United States",0
3391,"Automating and Optimizing everything","Philadelphia, Pennsylvania, United States",0
3392,"Director, Tech Amazon Business at Amazon","Mercer Island, Washington, United States",0
3393,"Director of Solution Delivery at Atrium","Indianapolis, Indiana, United States",0
3394,"IT Professional - Web Developer - Project Manager - Artist","Decatur, Georgia, United States",0
3395,"Ed-Tech Exec/Investor/Advisor","Carmel, Indiana, United States",0
3414,"Senior Software Engineer at dLocal - 360 payments technology for LATAM, APAC & EMEA","Cordón, Montevideo, Uruguay",0
3396,"Senior Level Problem Solver for organizations in the DC Metro region. An expert in leadership, consulting, and coaching.","Washington, District of Columbia, United States",0
3397,"Sr. Systems Engineer","United States",0
3398,"Division VP - Higher Education Cornerstone","Denver, Colorado, United States",0
3399,"Apprentice Auctioneer at Ford Brothers Inc. Auctioneers","Somerset, Kentucky, United States",0
3400,"Sr. Healthcare Product Developer","Raleigh, North Carolina, United States",0
3401,"Engineering Director","Bogota,D.C., Capital District, Colombia",0
52228,"Microsoft certified Data Engineer| Azure Data Warehouse | Microsoft certified Data Analyst| ADF ADB ADLS | ETL | BI Developer","Uruguay",0
3402,"Director Of Engineering at Digital Factory - Scotiabank Colpatria","Bogota,D.C., Capital District, Colombia",0
3403,"Vice President at Morgan Stanley","New York, New York, United States",0
3404,"co-founder & CEO at Oyster Financial, Inc","Redwood City, California, United States",0
30688,"Business Analyst | Web Marketing and Data Analytics | Vizualization consultancy through data","Cali, Valle del Cauca, Colombia",0
50814,"Market Development Representative at Playvox","Draper, Utah, United States",0
7059,"Software Engineer III at IPSY","Sunnyvale, California, United States",0
3408,"Software Architect at 2innovateIT","Cordón, Montevideo, Uruguay",0
3409,"Engineer Lead at Ascentis Human Capital Management Software","Uruguay",1
3412,"Technical Lead at Altimetrik Uruguay","Pocitos, Montevideo, Uruguay",0
3417,"Full Stack Engineer and Technical Consultant","Cordón, Montevideo, Uruguay",0
3418,"Senior Software Engineer at dLocal","Uruguay",0
3419,"Senior Software Engineer at Hoopla Software","Paysandú, Paysandú, Uruguay",0
11954,"Ruby on Rails Backend Developer | Learning React JS","Argentina",1
37084,"Java Software Engineer en Globant","Mexico",0
25524,"Tech Lead / Senior Backend Software Engineer at Edify Software Consulting","Costa Rica",0
3424,"Principal Software Engineer at Infragistics","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
12311,"Executive Assistant","Buenos Aires, Buenos Aires Province, Argentina",0
26701,"Software Engineer at Cruise","São Paulo, São Paulo, Brazil",0
30689,"Estrategia Digital at Banco de Bogotá","Colombia",0
27769,"Senior Software Engineer at Dell","Porto Alegre, Rio Grande do Sul, Brazil",1
54450,"North America Recruiting Specialist at Accenture","Argentina",0
16598,"Software Engineer at Spectrum Effect","Santiago de Querétaro, Querétaro, Mexico",1
3425,"Senior Developer - Technician 3","Uruguay",0
3426,"Technical Lead at AtticaLabs","Lomas de Solymar, Canelones, Uruguay",0
31021,"Product Designer at Drixit Technologies","Buenos Aires, Buenos Aires Province, Argentina",0
34621,"Software Developer at NinjaRMM","Ecuador",0
3429,"2X Salesforce Certified Professional / Web Developer / PSM","Centro, Montevideo, Uruguay",1
3430,"Software Architect at Ascentis Human Capital Management Software","Uruguay",0
3431,"BsE. Software Engineer, Senior Software Developer in .NET technologies. Founder at TODO Enterprise.","Uruguay",0
3432,"Full-Stack Software Developer at Kreitech Software","Cordón, Montevideo, Uruguay",0
22332,"💡Analytics Specialist | Statistician","Colombia",0
3433,"Software Engineer at CodigoDelSur","Pocitos, Montevideo, Uruguay",0
37085,"Android development en BBVA en México","Mexico City Metropolitan Area",0
3437,"Frontend NetSuite Developer","Ciudad Vieja, Montevideo, Uruguay",0
34622,"Payroll T2 en NGA HR","Buenos Aires, Buenos Aires Province, Argentina",0
3440,"Project Manager at Linkup Uruguay / Full Stack Developer at Porto Seguro","Uruguay",0
3441,"Technical Lead at Effectus Software","Prado Nueva Savona, Montevideo, Uruguay",0
3434,"Frontend Tech Lead at NeoCoast","Prado Nueva Savona, Montevideo, Uruguay",0
3438,"Technical Lead at Effectus Software","Cordón, Montevideo, Uruguay",0
3436,"iOS Senior Developer/Team Lead at Xmartlabs / iOS Speaker 🗣","Uruguay",0
37087,"Android Developer at Caliente.mx","Tijuana, Baja California, Mexico",0
46440,"Senior Front-end Engineer","Arroio do Sal, Rio Grande do Sul, Brazil",0
3443,"Ingeniero en Computación","Uruguay",0
3507,"Lead Programmer at Ironhide Game Studio","Montevideo, Montevideo, Uruguay",0
6740,"SDE en Ring","La Plata, Buenos Aires Province, Argentina",1
46441,"Full Stack Developer","São Bento do Sul, Santa Catarina, Brazil",0
42065,"Backend Software Developer | Java | Spring | Quarkus","Curitiba, Paraná, Brazil",0
14215,"📊 Tableau | Spotfire | Power BI | SQL | Impala | R | Python | Data Analyst | Freelancer","Buenos Aires, Buenos Aires Province, Argentina",0
5853,"Sr. Front Ent Developer","Costa Rica",0
17290,"Developer en MOREAN","Argentina",0
8019,"Software Developer","Paraguay",0
37086,"Software engineer, Information Security","Aguascalientes, Aguascalientes, Mexico",0
12815,"Quality Assurance Analyst en Mercadolibre.com","Chile",0
20062,"Software Engineer at Pager","New York, New York, United States",0
3445,"Developer & Communicator","Centro, Montevideo, Uruguay",0
3446,"Senior Software Developer at Infocorp","Aguada, Montevideo, Uruguay",0
3447,"Director at Ingenia LATAM","San José de Carrasco, Canelones, Uruguay",0
3448,"Software Engineer at Axcient","Pocitos, Montevideo, Uruguay",0
50585,"Full Stack Engineer en Acid Labs Chile","Santiago, Santiago Metropolitan, Chile",0
3450,"Software Developer","Nuevo París, Montevideo, Uruguay",0
3452,"Senior Full Stack Developer at Scanntech","Uruguay",0
3466,"Co-Founder at Omboo","Pocitos, Montevideo, Uruguay",0
22058,"Senior Software Apps Engineer at Verizon Media","Florianópolis, Santa Catarina, Brazil",0
26704,"Software Developer Lead at SOUTHWORKS","Buenos Aires, Buenos Aires Province, Argentina",0
3455,"Senior Software Developer at OneTree","Punta Gorda, Montevideo, Uruguay",0
3456,"Senior PHP Developer at The Electric Factory","Minas, Lavalleja, Uruguay",0
3457,"Technical Lead at Win Systems","Colonia del Sacramento, Colonia, Uruguay",0
7395,"Full Stack Developer at Yuxi Global","Colombia",0
3459,"Software Architect | DevOps | Full Stack Engineer | Nobly POS","Uruguay",0
3460,"Offshore Senior Software Engineer at Samsung SmartThings","Pocitos, Montevideo, Uruguay",0
3461,"Software Engineer","Uruguay",0
3462,"Senior Software Developer at Blindster.com","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
3463,"Programmer","Montevideo Chico, Tacuarembó, Uruguay",0
37088,"Android Developer at Nova Solutions","Tláhuac, Mexico City, Mexico",1
22059,"Programmer at Modyo","Santiago, Santiago Metropolitan, Chile",1
25423,"Product Manager | Pier","São Paulo, São Paulo, Brazil",0
3467,"Project Manager & Software Architect at December Labs","Punta Gorda, Montevideo, Uruguay",0
29228,"Electronics Engineer","Ensenada, Baja California, Mexico",0
3469,"Senior Software Developer at Stack Overflow","Pocitos, Montevideo, Uruguay",0
3470,"VP of R&D at Apptim, Senior Architect & Technical Director at Abstracta Inc.","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
3471,"Senior Software Engineer at Webflow","Pocitos, Montevideo, Uruguay",0
7063,"Software Developer at 3XM Group","Cordoba, Cordoba, Argentina",0
3476,"Co-CTO at Poipes. Technical Consultant at airr.io","Pocitos, Montevideo, Uruguay",0
3474,"Senior Developer at Infuy","Cordón, Montevideo, Uruguay",0
3475,"Senior Software Engineer at Moove-it","Pocitos, Montevideo, Uruguay",0
20336,"Clinical Systems Specialist at Winnipeg Regional Health Authority (WRHA)","Ecuador",0
20900,"Senior Full-Stack/ React Native/ Fultter/Node/Laravel/API/CMS at Upwork","Culiacán, Sinaloa, Mexico",0
37090,"Android Developer at Rappi","Guadalajara, Jalisco, Mexico",0
3479,"Senior Software Engineer","Uruguay",0
3480,"Lead Design / Art Direction","Punta Gorda, Montevideo, Uruguay",0
3481,"Developer at OCA","Uruguay",0
6614,"Computer Science Engineer at Effiza","Uruguay",0
3484,"Software developer at dLocal","Pocitos, Montevideo, Uruguay",0
3485,"Senior Software Developer en Kinetix","Uruguay",1
3486,"Ingeniero en Computación - Programador Senior Java at IdeaSoft","Conciliación, Montevideo, Uruguay",0
3487,"Senior Consultant/Developer at Meritus Business Solutions","Centro, Montevideo, Uruguay",0
46442,"Frontend Developer","Curitiba, Paraná, Brazil",0
47707,"--","San Pedro Sula, Cortés, Honduras",0
20115,"Support Engineer at GitLab Inc.","Costa Rica",0
46443,"Engenheiro Mecânico","Uruçanga, Santa Catarina, Brazil",1
3489,"Technical Lead at Moove It","Centro, Montevideo, Uruguay",0
3490,"Partner at Intelicasa","Pocitos, Montevideo, Uruguay",0
3491,"Senior .NET Developer at HandSoft S.A.","Maldonado, Maldonado, Uruguay",0
10802,"Corporate Recruiter at Salesforce & MuleSoft","Argentina",0
50815,"Senior Backend Engineer en Home Care Assistance","Honduras",0
3523,"Full Stack Software Engineer and Lead Infrastructure Engineer","Uruguay",0
37091,"Java Software Engineer en Enroute","León, Guanajuato, Mexico",1
37093,"Lead Mobile Developer","Tláhuac, Mexico City, Mexico",0
40166,"Java Software Engineer at Integritas Solutions, Inc","João Pessoa, Paraiba, Brazil",0
3496,"Full Stack Developer at Pyxis","Cordón, Montevideo, Uruguay",0
3497,"Senior Developer at Accord LMS","Salinas, Canelones, Uruguay",0
3498,"Tech Lead, Agile Coach, Software Engineer at Kaizen Softworks","Pocitos, Montevideo, Uruguay",0
3499,"Æternity dev ambassadors manager & Americas technical lead at æternity blockchain","Punta Gorda, Montevideo, Uruguay",0
3500,"CTO & Technical Lead","Punta Gorda, Montevideo, Uruguay",0
3501,"Software Engineer at Pyxis & Lead at @mujeresITuy, @nahualuy and @dribbblemvd","Centro, Montevideo, Uruguay",0
3502,"Programador Senior at Infocorp","Uruguay",0
3503,"Full Stack Engineer at Xpantion","Pocitos, Montevideo, Uruguay",0
3504,"Technical Leader at eagerWorks","Pocitos, Montevideo, Uruguay",0
3506,"Developer at Dynatech","Uruguay",0
32825,"Quality Assurance Analyst en dLocal","Montevideo, Montevideo, Uruguay",0
37092,"Mobile Developer en SL Global Energy","Ciudad Victoria, Tamaulipas, Mexico",0
3509,"Full Stack Sofware Developer","Punta Gorda, Montevideo, Uruguay",0
3510,"Tech Lead at netlabs","Pocitos, Montevideo, Uruguay",0
35972,"Data Scientist | MLops","Puerto Montt, Los Lagos, Chile",0
3512,"Senior Developer at IEBS","Uruguay",0
3513,"CERT technical lead at CERTuy (AGESIC)","Uruguay",0
30445,"Tech Lead | Front End Architect at Oikos Wealth Management","Uberlândia, Minas Gerais, Brazil",0
3524,"Passionate about technology. Trying to automate everything to make the machines do the boring stuff.","Cordón, Montevideo, Uruguay",0
3515,"Computer Engineer","Pocitos, Montevideo, Uruguay",0
3516,"PHP Programmer en Infuy","Montevideo Chico, Tacuarembó, Uruguay",0
3517,"Senior Software Engineer at Ascentis Human Capital Management Software","Pocitos, Montevideo, Uruguay",0
40167,"Quality Assurance Analyst","Rio Verde, Goiás, Brazil",0
3519,"Senior Software Architect, Project Leader, Senior Developer, Oracle DBA at ALBET SA","Cordón, Montevideo, Uruguay",0
9345,"Technical Leader en Mercado Libre","Santiago, Región Metropolitana de Santiago, Chile",0
15541,"Co-Founder at Codea IT","Argentina",0
37094,"Java Software Engineer en Gemalto (now Thales Digital Identity & Security)","Emiliano Zapata, Morelos, Mexico",0
30446,"Tech Lead | Software Engineer","Brazil",0
37096,"iOS Developer en Linkaform","Mexico",0
3525,"iOS Lead Developer en Hipcam Global","Centro, Montevideo, Uruguay",0
2364,"Sr. Front-end Developer at sovanta AG","Buenos Aires, Buenos Aires Province, Argentina",1
3528,"Ecommerce Manager at Treexor","Pocitos, Montevideo, Uruguay",1
3529,"Senior Java Developer at Mobility Solutions","Barros Blancos, Canelones, Uruguay",0
3530,"Front-End Developer - tavanoteam","Uruguay",0
40168,"Quality Assurance Manager | Procter & Gamble","São Paulo, São Paulo, Brazil",0
3543,"Senior Mobile Developer at Moove-it","Pocitos, Montevideo, Uruguay",0
2112,"Technical Lead at Santander Tecnología Argentina","Bahía Blanca Partido, Buenos Aires Province, Argentina",0
23918,"Software Developer at Facilita.tech","Vitória da Conquista, Bahia, Brazil",0
8312,"Senior Data Analyst en MercadoLibre.com","Argentina",0
7396,"Full Stack Engineer at Truelogic Software","Colombia",0
23901,"Data Analyst/Developer at Infutor Data Solutions","Costa Rica",0
3534,"Director at Pyxis","Aguada, Montevideo, Uruguay",0
37095,"Java developer en Capgemini","Miguel Hidalgo, Mexico City, Mexico",0
20063,"Principal Software Engineer at Gympass","São Paulo, São Paulo, Brazil",0
25715,"Responsable administrativo contable en Don Italo S.A.","Casilda, Santa Fe, Argentina",0
56681,"Arquiteto de software","Fortaleza, Ceará, Brazil",0
16103,"Software Engineer @ Fiqus - Cooperativa de Software Senior Software Engineer @ NextRoll, Inc. (formerly AdRoll Group)","Puerto Madryn, Chubut, Argentina",0
3542,"Software Engineer | Backend developer | Java","Uruguay",0
3537,"Technical Lead at Abstracta","Conciliación, Montevideo, Uruguay",0
3540,"Web Engineering Manager at December Labs","Montevideo, Montevideo, Uruguay",0
9571,"Senior Full-Stack developer at Cisco","Modiin Maccabim Reut, Central, Israel",0
3544,"Software Developer & Internet Entrepreneur / OyheSoft","Florida, Florida, Uruguay",0
23903,"Data Integration Specialist and ETL Developer","Florianópolis, Santa Catarina, Brazil",0
3546,"Senior Software Developer at Tarmac","Casabó Pajas Blancas, Montevideo, Uruguay",0
3547,"Developer at Altimetrik","Pocitos, Montevideo, Uruguay",0
3548,"Software Developer at Quimbee","Shangrilá, Canelones, Uruguay",0
3549,"Manager at NMS","Atlántida, Canelones, Uruguay",0
3550,"Ecosystem Developer at WND Uruguay | Sigfox Operator","Pocitos, Montevideo, Uruguay",0
3551,"Software Engineer / Technical Leader","Uruguay",0
3552,"Senior Java Developer at Kreitech Software","Cordón, Montevideo, Uruguay",0
33850,"Senior System Engineering at Coopersystem","Brasília, Federal District, Brazil",0
23465,"Data Engineer | Analytics Engineer","São Carlos, São Paulo, Brazil",0
3590,"Lead Front-End Developer at Blockchange, Inc.","Aguada, Montevideo, Uruguay",0
3554,"Senior Web Developer at Upwork","Uruguay",0
47708,"Software Engineer at PartnerHero","Honduras",0
3557,"VP of Technology en dLocal","Prado Nueva Savona, Montevideo, Uruguay",0
3558,"Technical Team Leader","Centro, Montevideo, Uruguay",0
3559,"Co-Owner at Diego's coffee & food","Pocitos, Montevideo, Uruguay",0
3560,"WordPress Specialist, Websites and Project Manager, AWS specialist, 20+ Years in Technical and managerial positions.","Cordón, Montevideo, Uruguay",0
3561,"Project Manager / Software Architect / Senior Developer at Greycon Ltd","Uruguay",0
3562,"Mobile Applications Architect at Practia Uruguay","Pocitos, Montevideo, Uruguay",0
24532,"Data Analyst | Analytics Engineer | Business Intelligence | Data Modeling | Data Quality","Belo Horizonte, Minas Gerais, Brazil",0
3564,"Java Developer at Pyxis","Pocitos, Montevideo, Uruguay",0
3565,"Systems Engineer, Senior Web and iOS Developer at G2i","Uruguay",0
3566,"Team leader at Moove-it","Colón Sureste y Abayubá, Montevideo, Uruguay",0
3567,"Team Lead, SSr Software Developer at Modelit Software","Uruguay",0
3568,"Senior Software Architect at dLocal","Centro, Montevideo, Uruguay",0
3569,"Software Developer","Casavalle, Montevideo, Uruguay",0
7404,"Digital Marketing Specialist at Globant","Mar del Plata, Buenos Aires Province, Argentina",1
3571,"Technical Team Leader at dLocal","Cordón, Montevideo, Uruguay",0
3572,"Business Analyst at Onetree","Centro, Montevideo, Uruguay",0
3573,"Lead programmer at Wiprojects","Maldonado, Maldonado, Uruguay",1
52229,"Engenheiro de Dados | Big Data Developer | Data Modeler | DBA PL/SQL & T-SQL | Azure DataOps | Databricks | Cloud Enthusiast","Campinas, São Paulo, Brazil",0
4796,"Senior Data Scientist","Bukit Timah, Singapore",0
3576,"Lead Software Engineer at Jam3","Pocitos, Montevideo, Uruguay",0
3577,"Senior ETL Developer en Sabre Corporation","Pocitos, Montevideo, Uruguay",1
3631,"Tech Lead @ SpaceDev | Software Developer | Angular Full Stack | Ethereum Smart Contract | Machine Learning Beginner","Uruguay",0
3589,"Sr. Developer at Vision-Box","Punta Gorda, Montevideo, Uruguay",0
3578,"Software Architect at Onetree","Prado Nueva Savona, Montevideo, Uruguay",0
12282,"Software Engineer","Chile",0
26352,"Lead System Engineer (4X AWS Certified, Terraform Certified, Apache Airflow Certified) at EPAM Systems - Cloud & DevSecOps Domain","Guadalajara, Mexico Metropolitan Area",0
3581,"Senior Developer at UruIT","Nuevo París, Montevideo, Uruguay",0
3583,"Software Architect at Directa24","Pocitos, Montevideo, Uruguay",0
3585,"Senior Software Developer at CipherHealth","Pocitos, Montevideo, Uruguay",0
3586,"Developer","Aguada, Montevideo, Uruguay",0
3587,"Senior Consultant/Developer at Meritus Business Solutions","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
3582,"Team Lead at Effectus Software","Lomas de Carrasco, Canelones, Uruguay",0
34624,"Desarrollador de software en CDA Informática","Buenos Aires, Buenos Aires Province, Argentina",1
11958,"Data Engineer - Machine Learning.","Buenos Aires, Buenos Aires Province, Argentina",1
12314,"Software Development Engineer at TRUEXTEND, Inc.","Bolivia",0
47713,"Software Engineer at ArcTouch - Mobile & Connected Experiences","Florianópolis, Santa Catarina, Brazil",0
34626,"Software Engineer en Manas.Tech","Buenos Aires, Buenos Aires Province, Argentina",0
28837,"Senior Backend Developer at ThoughtWorks","Recife, Pernambuco, Brazil",0
3592,"Software Engineer at montevideo labs / dataxu","Cordón, Montevideo, Uruguay",0
3593,"Senior Developer @ ATB Financial","Uruguay",0
3595,"Consultant at The Vested Group | Oracle NetSuite Solution Provider Partner","Aguada, Montevideo, Uruguay",0
3596,"Senior Flash & Web developer at The Electric Factory","Punta Gorda, Montevideo, Uruguay",0
26340,"Designer Digital na Aoop Cloud Solutions","Cajamar, São Paulo, Brazil",0
3598,"Computer Software Developer","Punta Gorda, Montevideo, Uruguay",0
3599,"15+ years managing, designing & building enterprise software solutions with GeneXus","Montevideo Chico, Tacuarembó, Uruguay",0
33510,"Senior DM Analyst in ExxonMobil","Buenos Aires, Buenos Aires Province, Argentina",0
3601,"Partner, Delivery Manager at KONA","Uruguay",0
47719,"Software Development SSr Analyst en Mercado Libre","Buenos Aires, Buenos Aires Province, Argentina",1
3603,"Full Stack Engineer at GeneXus","Uruguay",0
3604,"MSc. in Computer Science","Prado Nueva Savona, Montevideo, Uruguay",0
37097,"Java Software Engineer en Softtek","Mexico",0
3606,"Senior Full Stack JS Developer at UruIT","Uruguay",0
3607,"Desarrollador en Pyxis","Cordón, Montevideo, Uruguay",0
3608,"Senior Software Engineer at Sofis Solutions","Aguada, Montevideo, Uruguay",0
3609,"Design Leader & Manager UX Design @ Oracle Netsuite. Local Leader @ IxDA, UX Professor @ FADU & IDF Member.","Pocitos, Montevideo, Uruguay",0
47724,"Software Development SSr Analyst en MercadoLibre","Cordoba, Cordoba, Argentina",0
3611,"Sr. Graphics Engineer | AR Platforms at Ulta Beauty","Parque Batlle Villa Dolores, Montevideo, Uruguay",0
3612,"Senior Software Developer at Travelgenio.com","Punta Gorda, Montevideo, Uruguay",0
14278,"Data Analyst at Universidad Nacional de La Plata","La Plata, Buenos Aires Province, Argentina",0
1551,"Java Developer at CPCECABA","Argentina",0
3632,"Chief Technology Officer at Seglico","Carrasco, Montevideo, Uruguay",0
3613,"Sr Director Engineering at Epic Machines, Inc.","Redwood City, California, United States",0
3614,"Manager, Platform Engineering at Jam City","Los Angeles, California, United States",0
3615,"Senior Software Engineer at Verys","Lake Forest, California, United States",0
3616,"Lead Software Engineer at Game Closure","Long Beach, California, United States",0
3617,"Senior Tools Engineer at Treyarch","Long Beach, California, United States",0
3618,"Sr. Software Engineer (Web) at RIZE HQ","Santa Fe Springs, California, United States",0
3619,"Sr Data and Applied Scientist at Microsoft","Redmond, Washington, United States",0
17093,"Software Developer at TechStart USA | JavaScript | ReactJS | React Native | NodeJS | Freelance & Consultant","Peru",0
3620,"Lead Game Engineer at Electronic Arts (EA)","Stevenson Ranch, California, United States",0
3621,"Sr. Software Engineer at RIZE HQ","Bellflower, California, United States",0
